ticker,fiscal_year,accession,drift_score,n_new,n_modified,n_removed,n_total_risks,removal_rate,new_rate,modified_rate,theme_supply_chain,theme_supply_chain_count,theme_cybersecurity,theme_cybersecurity_count,theme_regulatory,theme_regulatory_count,theme_litigation,theme_litigation_count,theme_macro,theme_macro_count,theme_talent,theme_talent_count,theme_climate,theme_climate_count,theme_concentration,theme_concentration_count,theme_liquidity,theme_liquidity_count,theme_ai_technology,theme_ai_technology_count,cash_and_equivalents,eps_basic,eps_diluted,net_income,operating_cash_flow,operating_income,revenue,rnd_expense,stockholders_equity,total_assets,total_liabilities,net_margin,operating_margin,leverage,roe,asset_turnover,cash_ratio,rnd_intensity,filing_date,period_of_report,reporting_lag_days,fwd_return,market_return,excess_return
UNH,2020,0000731766-21-000013,0.3231,3,18,13,65,0.2,0.046153846153846156,0.27692307692307694,0.09523809523809523,2,0.09523809523809523,2,0.2857142857142857,6,0.19047619047619047,4,0.14285714285714285,3,0.09523809523809523,2,0.0,0,0.0,0,0.047619047619047616,1,0.0,0,16921000000.0,16.23,16.03,15403000000.0,22174000000.0,22405000000.0,257141000000.0,,68328000000.0,197289000000.0,126750000000.0,0.05990098817380348,0.08713118483633493,0.642458525310585,0.22542735042735043,1.3033722103107623,0.08576757954067384,,2021-03-01,2020-12-31,60,0.23527114308828892,0.0817181334383034,0.15355300964998553
UNH,2021,0000731766-22-000008,0.1159,0,8,7,69,0.10144927536231885,0.0,0.11594202898550725,0.375,3,0.125,1,0.375,3,0.25,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,21375000000.0,18.33,18.08,17285000000.0,22343000000.0,23970000000.0,287597000000.0,,75045000000.0,212206000000.0,135727000000.0,0.060101461419973086,0.0833457928977006,0.639600199805849,0.2303284695849157,1.355272706709518,0.10072759488421629,,2022-02-15,2021-12-31,46,0.0260079489203194,-0.10035216950900425,0.12636011842932365
UNH,2022,0000731766-23-000008,0.1857,0,13,14,70,0.2,0.0,0.18571428571428572,0.07692307692307693,1,0.23076923076923078,3,0.15384615384615385,2,0.0,0,0.15384615384615385,2,0.0,0,0.07692307692307693,1,0.0,0,0.0,0,0.0,0,23365000000.0,21.47,21.18,20120000000.0,26206000000.0,28435000000.0,324162000000.0,,81450000000.0,245705000000.0,159358000000.0,0.062067731566315607,0.08771848643579445,0.6485745100832299,0.24702271332105585,1.3193138112777518,0.09509370993671272,,2023-02-24,2022-12-31,55,-0.010176036080960892,0.05008458089720569,-0.06026061697816658
UNH,2023,0000731766-24-000081,0.2344,0,15,12,64,0.1875,0.0,0.234375,0.0,0,0.2,3,0.6,9,0.13333333333333333,2,0.06666666666666667,1,0.13333333333333333,2,0.06666666666666667,1,0.0,0,0.0,0,0.13333333333333333,2,25427000000.0,24.12,23.86,22381000000.0,29068000000.0,32358000000.0,371622000000.0,,94421000000.0,273720000000.0,174801000000.0,0.06022517504345814,0.08707234770815506,0.6386124506795265,0.23703413435570478,1.357672073651907,0.0928941984509718,,2024-02-28,2023-12-31,59,0.014822115939607926,0.04976936152566104,-0.03494724558605311
UNH,2024,0000731766-25-000063,0.1525,0,9,8,59,0.13559322033898305,0.0,0.15254237288135594,0.1111111111111111,1,0.2222222222222222,2,0.3333333333333333,3,0.3333333333333333,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1111111111111111,1,25312000000.0,15.64,15.51,14405000000.0,24204000000.0,32287000000.0,400278000000.0,,98268000000.0,298278000000.0,195687000000.0,0.03598748869535673,0.0806614402989922,0.6560557600627602,0.14658892009606383,1.341962866855752,0.0848604322142431,,2025-02-27,2024-12-31,58,-0.3610551711869898,0.007602938799902675,-0.3686581099868925
VZ,2019,0000732712-20-000014,0.0,0,0,1,21,0.047619047619047616,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2594000000.0,4.66,4.65,19265000000.0,35746000000.0,30378000000.0,131868000000.0,,62835000000.0,291727000000.0,,0.14609306275972941,0.23036673036673036,,0.306596641998886,0.45202535246994624,0.008891874937869994,,2020-02-21,2019-12-31,52,-0.06270767406866117,-0.11054923080460088,0.04784155673593972
VZ,2020,0000732712-21-000012,0.4091,2,7,3,22,0.13636363636363635,0.09090909090909091,0.3181818181818182,0.4444444444444444,4,0.0,0,0.3333333333333333,3,0.1111111111111111,1,0.2222222222222222,2,0.0,0,0.1111111111111111,1,0.0,0,0.1111111111111111,1,0.0,0,22171000000.0,4.3,4.3,17801000000.0,41768000000.0,28798000000.0,128292000000.0,,69272000000.0,316481000000.0,,0.13875378043837497,0.22447229757116577,,0.2569725141471301,0.40537030659028506,0.07005475842151662,,2021-02-25,2020-12-31,56,0.008254080109600007,0.09968513570248917,-0.09143105559288917
VZ,2021,0000732712-22-000008,0.3478,0,8,1,23,0.043478260869565216,0.0,0.34782608695652173,0.25,2,0.0,0,0.625,5,0.125,1,0.0,0,0.0,0,0.125,1,0.0,0,0.0,0,0.0,0,2921000000.0,5.32,5.32,22065000000.0,39539000000.0,32448000000.0,133613000000.0,,83200000000.0,366596000000.0,,0.1651411165081242,0.24285062082282413,,0.26520432692307694,0.3644693340898428,0.007967899267858897,,2022-02-11,2021-12-31,42,-0.08767445265939319,-0.10648214318456097,0.018807690525167772
VZ,2022,0000732712-23-000012,0.3462,0,9,6,26,0.23076923076923078,0.0,0.34615384615384615,0.1111111111111111,1,0.0,0,0.2222222222222222,2,0.2222222222222222,2,0.4444444444444444,4,0.0,0,0.2222222222222222,2,0.0,0,0.2222222222222222,2,0.0,0,2605000000.0,5.06,5.06,21256000000.0,37141000000.0,30467000000.0,136835000000.0,,92463000000.0,379680000000.0,,0.1553403734424672,0.2226550224723207,,0.2298865492142803,0.360395596291614,0.006861040876527602,,2023-02-10,2022-12-31,41,-0.04468232247503399,0.013878586944202425,-0.05856090941923641
VZ,2023,0000732712-24-000010,0.3077,0,8,4,26,0.15384615384615385,0.0,0.3076923076923077,0.125,1,0.25,2,0.75,6,0.625,5,0.125,1,0.375,3,0.25,2,0.0,0,0.125,1,0.0,0,2065000000.0,2.76,2.75,11614000000.0,37475000000.0,22877000000.0,133974000000.0,,93799000000.0,380255000000.0,,0.0866884619403765,0.1707570125546748,,0.12381795115086515,0.35232672811665855,0.005430566330488751,,2024-02-09,2023-12-31,40,0.017984913865001922,0.041073572899223657,-0.023088659034221734
VZ,2024,0000732712-25-000006,0.4828,0,14,3,29,0.10344827586206896,0.0,0.4827586206896552,0.21428571428571427,3,0.42857142857142855,6,0.5,7,0.2857142857142857,4,0.14285714285714285,2,0.07142857142857142,1,0.2857142857142857,4,0.0,0,0.07142857142857142,1,0.21428571428571427,3,4194000000.0,4.15,4.14,17506000000.0,36912000000.0,28686000000.0,134788000000.0,,100575000000.0,384711000000.0,,0.12987803068522422,0.21282309997922663,,0.17405915983097192,0.35036170008135975,0.010901689839905799,,2025-02-12,2024-12-31,43,0.06920885596290843,-0.024454111359111748,0.09366296732202017
WMT,2019,0000104169-19-000016,0.3404,0,16,5,47,0.10638297872340426,0.0,0.3404255319148936,0.25,4,0.0,0,0.5625,9,0.1875,3,0.125,2,0.25,4,0.125,2,0.0,0,0.0,0,0.0,0,7722000000.0,2.28,2.26,6670000000.0,27753000000.0,21957000000.0,510329000000.0,,72496000000.0,219295000000.0,,0.013069999941214393,0.0430251857135299,,0.09200507614213198,2.3271346815932876,0.035212841150049023,,2019-03-28,2019-01-31,56,0.1401748525137332,0.03980163250154691,0.10037322001218629
WMT,2020,0000104169-20-000011,0.3077,1,15,5,52,0.09615384615384616,0.019230769230769232,0.28846153846153844,0.25,4,0.25,4,0.5625,9,0.1875,3,0.0,0,0.125,2,0.0625,1,0.0,0,0.0,0,0.0,0,9465000000.0,5.22,5.19,14881000000.0,25255000000.0,20568000000.0,519926000000.0,,74669000000.0,236495000000.0,,0.028621380734950744,0.039559475771552104,,0.1992928792403809,2.1984650838284105,0.0400219877798685,,2020-03-20,2020-01-31,49,0.03982626949183104,0.36267471558064057,-0.3228484460888095
WMT,2021,0000104169-21-000033,0.5517,0,32,14,58,0.2413793103448276,0.0,0.5517241379310345,0.25,8,0.1875,6,0.5625,18,0.21875,7,0.09375,3,0.25,8,0.09375,3,0.0,0,0.125,4,0.0,0,17741000000.0,4.77,4.75,13510000000.0,36074000000.0,22548000000.0,555233000000.0,,80925000000.0,252496000000.0,,0.024332127233071522,0.040609978153315816,,0.16694470188446092,2.1989774095431214,0.07026249920790824,,2021-03-19,2021-01-31,47,0.04949778762669921,0.08341905459610356,-0.033921266969404354
WMT,2022,0000104169-22-000012,0.2537,0,17,5,67,0.07462686567164178,0.0,0.2537313432835821,0.35294117647058826,6,0.058823529411764705,1,0.7058823529411765,12,0.0,0,0.11764705882352941,2,0.5294117647058824,9,0.35294117647058826,6,0.0,0,0.0,0,0.0,0,14760000000.0,4.9,4.87,13673000000.0,24181000000.0,25942000000.0,567762000000.0,,83253000000.0,244860000000.0,,0.024082273910547024,0.04569168066901272,,0.16423432188629838,2.31872090173977,0.060279343298211226,,2022-03-18,2022-01-31,46,-0.16763966987562284,-0.17517777450943167,0.007538104633808829
WMT,2023,0000104169-23-000020,0.3649,0,27,10,74,0.13513513513513514,0.0,0.36486486486486486,0.2222222222222222,6,0.07407407407407407,2,0.6666666666666666,18,0.2222222222222222,6,0.037037037037037035,1,0.25925925925925924,7,0.07407407407407407,2,0.0,0,0.1111111111111111,3,0.0,0,8625000000.0,4.29,4.27,11680000000.0,28841000000.0,20428000000.0,605881000000.0,,76693000000.0,243197000000.0,,0.0192777129502328,0.03371619179343799,,0.15229551588802107,2.491317738294469,0.03546507563826856,,2023-03-17,2023-01-31,45,0.13579037628968,0.13490099211700218,0.0008893841726778096
WMT,2024,0000104169-24-000056,0.3882,2,31,10,85,0.11764705882352941,0.023529411764705882,0.36470588235294116,0.3939393939393939,13,0.2727272727272727,9,0.696969696969697,23,0.12121212121212122,4,0.09090909090909091,3,0.21212121212121213,7,0.18181818181818182,6,0.0,0,0.030303030303030304,1,0.0,0,9867000000.0,1.92,1.91,15511000000.0,35726000000.0,27012000000.0,642637000000.0,,83861000000.0,252399000000.0,,0.024136487628318944,0.04203306065477089,,0.18496082803687053,2.5461154758933278,0.03909286486871977,,2024-03-15,2024-01-31,44,0.10301357935993462,0.06398190822980551,0.039031671130129106
